time,temperature_2m,weather_code,precipitation,rain,snowfall,cloudcover,windspeed_10m,date,weather_code_daily,wind_speed_10m_max,sunrise,sunset,daylight_duration,hour,day_of_week,month,year
2015-04-08 07:00:00,4.9,1.0,0.0,0.0,0.0,48.0,3.6,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,7,2,4,2015
2015-04-08 08:00:00,4.6,2.0,0.0,0.0,0.0,65.0,1.5,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,8,2,4,2015
2015-04-08 09:00:00,5.8,2.0,0.0,0.0,0.0,55.0,1.8,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,9,2,4,2015
2015-04-08 10:00:00,7.5,2.0,0.0,0.0,0.0,59.0,2.4,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,10,2,4,2015
2015-04-08 11:00:00,8.7,2.0,0.0,0.0,0.0,60.0,3.4,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,11,2,4,2015
2015-04-08 12:00:00,9.8,2.0,0.0,0.0,0.0,53.0,5.7,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,12,2,4,2015
2015-04-08 13:00:00,10.9,2.0,0.0,0.0,0.0,52.0,7.6,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,13,2,4,2015
2015-04-08 14:00:00,12.1,1.0,0.0,0.0,0.0,47.0,9.1,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,14,2,4,2015
2015-04-08 15:00:00,12.8,1.0,0.0,0.0,0.0,43.0,9.6,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,15,2,4,2015
2015-04-08 16:00:00,12.9,2.0,0.0,0.0,0.0,57.0,10.0,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,16,2,4,2015
2015-04-08 17:00:00,12.8,2.0,0.0,0.0,0.0,71.0,9.6,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,17,2,4,2015
2015-04-08 18:00:00,12.7,2.0,0.0,0.0,0.0,68.0,9.7,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,18,2,4,2015
2015-04-08 19:00:00,12.3,2.0,0.0,0.0,0.0,60.0,8.9,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,19,2,4,2015
2015-04-08 20:00:00,11.5,2.0,0.0,0.0,0.0,72.0,6.7,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,20,2,4,2015
2015-04-08 21:00:00,10.4,3.0,0.0,0.0,0.0,83.0,8.0,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,21,2,4,2015
2015-04-08 22:00:00,10.0,2.0,0.0,0.0,0.0,73.0,8.8,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,22,2,4,2015
2015-04-08 23:00:00,9.2,1.0,0.0,0.0,0.0,38.0,8.4,2015-04-08,3.0,10.0,2015-04-08T07:03,2015-04-08T20:26,48147.52,23,2,4,2015
2015-04-09 00:00:00,8.4,0.0,0.0,0.0,0.0,17.0,7.4,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,0,3,4,2015
2015-04-09 01:00:00,7.3,0.0,0.0,0.0,0.0,17.0,7.3,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,1,3,4,2015
2015-04-09 02:00:00,6.5,0.0,0.0,0.0,0.0,7.0,6.9,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,2,3,4,2015
2015-04-09 03:00:00,6.0,0.0,0.0,0.0,0.0,2.0,7.0,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,3,3,4,2015
2015-04-09 04:00:00,5.5,0.0,0.0,0.0,0.0,2.0,7.0,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,4,3,4,2015
2015-04-09 05:00:00,5.0,0.0,0.0,0.0,0.0,1.0,6.8,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,5,3,4,2015
2015-04-09 06:00:00,4.5,0.0,0.0,0.0,0.0,3.0,6.2,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,6,3,4,2015
2015-04-09 07:00:00,4.0,0.0,0.0,0.0,0.0,0.0,7.9,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,7,3,4,2015
2015-04-09 08:00:00,4.0,0.0,0.0,0.0,0.0,0.0,5.8,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,8,3,4,2015
2015-04-09 09:00:00,6.2,0.0,0.0,0.0,0.0,0.0,4.6,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,9,3,4,2015
2015-04-09 10:00:00,8.8,0.0,0.0,0.0,0.0,0.0,4.1,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,10,3,4,2015
2015-04-09 11:00:00,11.2,0.0,0.0,0.0,0.0,0.0,4.0,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,11,3,4,2015
2015-04-09 12:00:00,13.2,0.0,0.0,0.0,0.0,0.0,3.5,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,12,3,4,2015
2015-04-09 13:00:00,14.8,0.0,0.0,0.0,0.0,0.0,3.3,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,13,3,4,2015
2015-04-09 14:00:00,16.0,0.0,0.0,0.0,0.0,0.0,3.4,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,14,3,4,2015
2015-04-09 15:00:00,16.7,0.0,0.0,0.0,0.0,0.0,3.8,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,15,3,4,2015
2015-04-09 16:00:00,17.1,0.0,0.0,0.0,0.0,0.0,4.4,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,16,3,4,2015
2015-04-09 17:00:00,17.3,0.0,0.0,0.0,0.0,0.0,4.3,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,17,3,4,2015
2015-04-09 18:00:00,17.1,1.0,0.0,0.0,0.0,30.0,4.5,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,18,3,4,2015
2015-04-09 19:00:00,16.6,1.0,0.0,0.0,0.0,37.0,4.1,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,19,3,4,2015
2015-04-09 20:00:00,15.1,2.0,0.0,0.0,0.0,52.0,7.1,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,20,3,4,2015
2015-04-09 21:00:00,12.1,2.0,0.0,0.0,0.0,51.0,8.6,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,21,3,4,2015
2015-04-09 22:00:00,10.5,2.0,0.0,0.0,0.0,69.0,8.0,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,22,3,4,2015
2015-04-09 23:00:00,9.2,3.0,0.0,0.0,0.0,83.0,7.6,2015-04-09,3.0,8.6,2015-04-09T07:01,2015-04-09T20:28,48374.75,23,3,4,2015
2015-04-10 00:00:00,8.2,3.0,0.0,0.0,0.0,83.0,9.4,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,0,4,4,2015
2015-04-10 01:00:00,7.1,2.0,0.0,0.0,0.0,76.0,8.3,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,1,4,4,2015
2015-04-10 02:00:00,8.0,3.0,0.0,0.0,0.0,87.0,6.4,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,2,4,4,2015
2015-04-10 03:00:00,7.4,3.0,0.0,0.0,0.0,87.0,5.4,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,3,4,4,2015
2015-04-10 04:00:00,6.9,3.0,0.0,0.0,0.0,87.0,5.7,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,4,4,4,2015
2015-04-10 05:00:00,5.2,3.0,0.0,0.0,0.0,83.0,6.6,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,5,4,4,2015
2015-04-10 06:00:00,4.2,3.0,0.0,0.0,0.0,94.0,7.0,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,6,4,4,2015
2015-04-10 07:00:00,3.5,3.0,0.0,0.0,0.0,94.0,7.9,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,7,4,4,2015
2015-04-10 08:00:00,4.6,3.0,0.0,0.0,0.0,92.0,6.6,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,8,4,4,2015
2015-04-10 09:00:00,7.3,3.0,0.0,0.0,0.0,80.0,5.2,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,9,4,4,2015
2015-04-10 10:00:00,10.6,2.0,0.0,0.0,0.0,76.0,4.7,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,10,4,4,2015
2015-04-10 11:00:00,13.7,3.0,0.0,0.0,0.0,91.0,5.0,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,11,4,4,2015
2015-04-10 12:00:00,16.1,3.0,0.0,0.0,0.0,82.0,5.6,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,12,4,4,2015
2015-04-10 13:00:00,17.8,2.0,0.0,0.0,0.0,79.0,6.5,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,13,4,4,2015
2015-04-10 14:00:00,18.8,2.0,0.0,0.0,0.0,69.0,7.8,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,14,4,4,2015
2015-04-10 15:00:00,19.5,2.0,0.0,0.0,0.0,57.0,7.9,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,15,4,4,2015
2015-04-10 16:00:00,20.0,1.0,0.0,0.0,0.0,38.0,7.5,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,16,4,4,2015
2015-04-10 17:00:00,20.2,2.0,0.0,0.0,0.0,63.0,7.0,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,17,4,4,2015
2015-04-10 18:00:00,20.0,3.0,0.0,0.0,0.0,86.0,5.6,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,18,4,4,2015
2015-04-10 19:00:00,19.1,3.0,0.0,0.0,0.0,96.0,3.6,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,19,4,4,2015
2015-04-10 20:00:00,17.2,3.0,0.0,0.0,0.0,95.0,7.5,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,20,4,4,2015
2015-04-10 21:00:00,15.4,3.0,0.0,0.0,0.0,88.0,8.3,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,21,4,4,2015
2015-04-10 22:00:00,13.5,3.0,0.0,0.0,0.0,83.0,9.8,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,22,4,4,2015
2015-04-10 23:00:00,12.6,2.0,0.0,0.0,0.0,61.0,12.7,2015-04-10,3.0,12.7,2015-04-10T06:59,2015-04-10T20:29,48600.52,23,4,4,2015
2015-04-11 00:00:00,12.1,1.0,0.0,0.0,0.0,32.0,13.7,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,0,5,4,2015
2015-04-11 01:00:00,11.7,1.0,0.0,0.0,0.0,47.0,14.0,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,1,5,4,2015
2015-04-11 02:00:00,11.4,1.0,0.0,0.0,0.0,48.0,15.3,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,2,5,4,2015
2015-04-11 03:00:00,11.4,2.0,0.0,0.0,0.0,69.0,18.8,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,3,5,4,2015
2015-04-11 04:00:00,11.3,2.0,0.0,0.0,0.0,61.0,20.2,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,4,5,4,2015
2015-04-11 05:00:00,10.9,0.0,0.0,0.0,0.0,15.0,16.3,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,5,5,4,2015
2015-04-11 06:00:00,10.5,0.0,0.0,0.0,0.0,1.0,15.7,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,6,5,4,2015
2015-04-11 07:00:00,10.0,0.0,0.0,0.0,0.0,17.0,18.1,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,7,5,4,2015
2015-04-11 08:00:00,10.3,2.0,0.0,0.0,0.0,79.0,19.2,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,8,5,4,2015
2015-04-11 09:00:00,11.6,3.0,0.0,0.0,0.0,96.0,17.6,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,9,5,4,2015
2015-04-11 10:00:00,12.0,51.0,0.2,0.2,0.0,100.0,21.0,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,10,5,4,2015
2015-04-11 11:00:00,12.1,51.0,0.2,0.2,0.0,98.0,24.8,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,11,5,4,2015
2015-04-11 12:00:00,11.8,3.0,0.0,0.0,0.0,92.0,21.9,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,12,5,4,2015
2015-04-11 13:00:00,12.1,3.0,0.0,0.0,0.0,95.0,26.3,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,13,5,4,2015
2015-04-11 14:00:00,13.4,2.0,0.0,0.0,0.0,76.0,27.7,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,14,5,4,2015
2015-04-11 15:00:00,14.3,3.0,0.0,0.0,0.0,83.0,29.8,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,15,5,4,2015
2015-04-11 16:00:00,13.0,2.0,0.0,0.0,0.0,79.0,26.0,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,16,5,4,2015
2015-04-11 17:00:00,11.8,51.0,0.2,0.2,0.0,94.0,24.5,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,17,5,4,2015
2015-04-11 18:00:00,11.0,2.0,0.0,0.0,0.0,70.0,19.2,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,18,5,4,2015
2015-04-11 19:00:00,10.1,2.0,0.0,0.0,0.0,61.0,14.0,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,19,5,4,2015
2015-04-11 20:00:00,9.3,2.0,0.0,0.0,0.0,72.0,7.1,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,20,5,4,2015
2015-04-11 21:00:00,8.4,2.0,0.0,0.0,0.0,69.0,5.6,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,21,5,4,2015
2015-04-11 22:00:00,6.7,2.0,0.0,0.0,0.0,72.0,5.0,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,22,5,4,2015
2015-04-11 23:00:00,5.5,3.0,0.0,0.0,0.0,98.0,6.9,2015-04-11,51.0,29.8,2015-04-11T06:57,2015-04-11T20:31,48826.42,23,5,4,2015
2015-04-12 00:00:00,5.4,3.0,0.0,0.0,0.0,94.0,8.7,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,0,6,4,2015
2015-04-12 01:00:00,5.5,3.0,0.0,0.0,0.0,93.0,10.5,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,1,6,4,2015
2015-04-12 02:00:00,5.9,3.0,0.0,0.0,0.0,93.0,12.4,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,2,6,4,2015
2015-04-12 03:00:00,5.6,3.0,0.0,0.0,0.0,89.0,12.3,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,3,6,4,2015
2015-04-12 04:00:00,5.4,3.0,0.0,0.0,0.0,86.0,10.7,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,4,6,4,2015
2015-04-12 05:00:00,4.8,3.0,0.0,0.0,0.0,94.0,10.7,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,5,6,4,2015
2015-04-12 06:00:00,4.3,3.0,0.0,0.0,0.0,95.0,10.8,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,6,6,4,2015
2015-04-12 07:00:00,3.8,3.0,0.0,0.0,0.0,90.0,10.8,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,7,6,4,2015
2015-04-12 08:00:00,4.1,3.0,0.0,0.0,0.0,94.0,11.6,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,8,6,4,2015
2015-04-12 09:00:00,6.0,3.0,0.0,0.0,0.0,83.0,11.0,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,9,6,4,2015
2015-04-12 10:00:00,7.9,3.0,0.0,0.0,0.0,92.0,11.5,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,10,6,4,2015
2015-04-12 11:00:00,9.8,3.0,0.0,0.0,0.0,90.0,12.4,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,11,6,4,2015
2015-04-12 12:00:00,11.4,3.0,0.0,0.0,0.0,90.0,13.6,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,12,6,4,2015
2015-04-12 13:00:00,12.5,3.0,0.0,0.0,0.0,86.0,15.1,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,13,6,4,2015
2015-04-12 14:00:00,13.4,3.0,0.0,0.0,0.0,89.0,16.6,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,14,6,4,2015
2015-04-12 15:00:00,14.2,2.0,0.0,0.0,0.0,57.0,18.2,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,15,6,4,2015
2015-04-12 16:00:00,14.9,0.0,0.0,0.0,0.0,11.0,19.9,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,16,6,4,2015
2015-04-12 17:00:00,15.4,1.0,0.0,0.0,0.0,33.0,21.4,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,17,6,4,2015
2015-04-12 18:00:00,15.6,1.0,0.0,0.0,0.0,48.0,21.9,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,18,6,4,2015
2015-04-12 19:00:00,15.2,2.0,0.0,0.0,0.0,62.0,19.1,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,19,6,4,2015
2015-04-12 20:00:00,14.1,3.0,0.0,0.0,0.0,90.0,18.9,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,20,6,4,2015
2015-04-12 21:00:00,13.2,3.0,0.0,0.0,0.0,93.0,19.9,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,21,6,4,2015
2015-04-12 22:00:00,12.3,3.0,0.0,0.0,0.0,97.0,20.9,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,22,6,4,2015
2015-04-12 23:00:00,11.3,3.0,0.0,0.0,0.0,95.0,21.3,2015-04-12,3.0,21.9,2015-04-12T06:55,2015-04-12T20:33,49052.7,23,6,4,2015
2015-04-13 00:00:00,10.3,3.0,0.0,0.0,0.0,89.0,18.5,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,0,0,4,2015
2015-04-13 01:00:00,9.4,3.0,0.0,0.0,0.0,83.0,19.2,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,1,0,4,2015
2015-04-13 02:00:00,8.9,3.0,0.0,0.0,0.0,83.0,18.2,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,2,0,4,2015
2015-04-13 03:00:00,8.7,3.0,0.0,0.0,0.0,100.0,13.9,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,3,0,4,2015
2015-04-13 04:00:00,8.8,3.0,0.0,0.0,0.0,98.0,11.2,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,4,0,4,2015
2015-04-13 05:00:00,8.6,3.0,0.0,0.0,0.0,99.0,8.4,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,5,0,4,2015
2015-04-13 06:00:00,8.4,3.0,0.0,0.0,0.0,99.0,6.7,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,6,0,4,2015
2015-04-13 07:00:00,7.9,3.0,0.0,0.0,0.0,98.0,6.2,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,7,0,4,2015
2015-04-13 08:00:00,7.9,3.0,0.0,0.0,0.0,99.0,6.2,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,8,0,4,2015
2015-04-13 09:00:00,7.7,3.0,0.0,0.0,0.0,98.0,5.8,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,9,0,4,2015
2015-04-13 10:00:00,8.7,3.0,0.0,0.0,0.0,100.0,4.7,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,10,0,4,2015
2015-04-13 11:00:00,9.7,3.0,0.0,0.0,0.0,99.0,4.1,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,11,0,4,2015
2015-04-13 12:00:00,10.7,3.0,0.0,0.0,0.0,100.0,3.9,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,12,0,4,2015
2015-04-13 13:00:00,11.3,3.0,0.0,0.0,0.0,100.0,4.6,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,13,0,4,2015
2015-04-13 14:00:00,12.0,3.0,0.0,0.0,0.0,100.0,5.7,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,14,0,4,2015
2015-04-13 15:00:00,12.3,3.0,0.0,0.0,0.0,100.0,7.4,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,15,0,4,2015
2015-04-13 16:00:00,12.5,3.0,0.0,0.0,0.0,100.0,8.1,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,16,0,4,2015
2015-04-13 17:00:00,12.8,3.0,0.0,0.0,0.0,100.0,8.7,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,17,0,4,2015
2015-04-13 18:00:00,12.9,3.0,0.0,0.0,0.0,99.0,8.9,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,18,0,4,2015
2015-04-13 19:00:00,12.7,3.0,0.0,0.0,0.0,98.0,6.9,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,19,0,4,2015
2015-04-13 20:00:00,11.9,3.0,0.0,0.0,0.0,97.0,6.8,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,20,0,4,2015
2015-04-13 21:00:00,10.1,3.0,0.0,0.0,0.0,96.0,8.0,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,21,0,4,2015
2015-04-13 22:00:00,8.5,3.0,0.0,0.0,0.0,99.0,8.4,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,22,0,4,2015
2015-04-13 23:00:00,7.1,3.0,0.0,0.0,0.0,100.0,7.4,2015-04-13,3.0,19.2,2015-04-13T06:53,2015-04-13T20:34,49279.23,23,0,4,2015
2015-04-14 00:00:00,6.3,3.0,0.0,0.0,0.0,100.0,8.7,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,0,1,4,2015
2015-04-14 01:00:00,5.7,3.0,0.0,0.0,0.0,98.0,8.1,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,1,1,4,2015
2015-04-14 02:00:00,5.6,3.0,0.0,0.0,0.0,95.0,7.0,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,2,1,4,2015
2015-04-14 03:00:00,5.6,3.0,0.0,0.0,0.0,92.0,7.9,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,3,1,4,2015
2015-04-14 04:00:00,5.7,3.0,0.0,0.0,0.0,96.0,8.7,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,4,1,4,2015
2015-04-14 05:00:00,5.8,3.0,0.0,0.0,0.0,90.0,9.5,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,5,1,4,2015
2015-04-14 06:00:00,6.0,3.0,0.0,0.0,0.0,86.0,9.7,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,6,1,4,2015
2015-04-14 07:00:00,6.2,3.0,0.0,0.0,0.0,94.0,10.2,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,7,1,4,2015
2015-04-14 08:00:00,7.3,3.0,0.0,0.0,0.0,94.0,12.6,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,8,1,4,2015
2015-04-14 09:00:00,10.0,2.0,0.0,0.0,0.0,74.0,13.9,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,9,1,4,2015
2015-04-14 10:00:00,12.5,2.0,0.0,0.0,0.0,63.0,15.1,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,10,1,4,2015
2015-04-14 11:00:00,14.6,2.0,0.0,0.0,0.0,53.0,16.3,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,11,1,4,2015
2015-04-14 12:00:00,16.5,0.0,0.0,0.0,0.0,7.0,15.0,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,12,1,4,2015
2015-04-14 13:00:00,18.0,0.0,0.0,0.0,0.0,11.0,16.9,2015-04-14,3.0,19.3,2015-04-14T06:50,2015-04-14T20:36,49505.86,13,1,4,2015
